gene_name	symbol	chrom	strand	len	reads	RPKM
NM_001011532	Olfr1037	chr2	-	1125	0	0.0
NM_001167146	Gm5726	chr7	-	924	0	0.0
NM_001162433	Lck	chr4	-	2116	6791	311.361516827
NM_001162432	Lck	chr4	-	2074	6799	318.041033686
NM_023483	1110032A03Rik	chr9	-	1782	78	4.24652583106
NM_001033427	Lyg2	chr1	-	2564	0	0.0
NM_001033426	Grxcr2	chr18	-	1120	0	0.0
NM_001033425	Zscan10	chr17	+	2705	0	0.0
NM_001033424	Fnd3c2	chrX	-	3658	0	0.0
NM_001033423	Gm773	chrX	-	951	0	0.0
NM_001033422	Thoc2	chrX	-	7619	2227	28.3575763895
NM_001033421	Pate2	chr9	+	2215	1	0.0437999017824
NM_001033420	Dock1	chr7	+	6815	0	0.0
NM_210071	Eya3	chr4	+	5158	646	12.1506090464
NM_001033429	Trim75	chr8	-	2504	0	0.0
NM_001033428	Tmem211	chr5	+	1827	0	0.0
NM_001082548	Spint2	chr7	-	1289	172	12.9456063468
NM_001082542	Gm5416	chr16	+	294	0	0.0
NM_001082543	Stfa1	chr16	+	418	0	0.0
NM_001082545	Stfa2	chr16	-	423	0	0.0
NM_001082546	BC100530	chr16	-	441	0	0.0
NM_001082547	Gm5483	chr16	+	413	0	0.0
NM_011224	Pygm	chr19	+	2844	40	1.36451170813
NM_011227	Rab20	chr8	-	722	6	0.806233649153
NM_011226	Rab19	chr6	+	1321	318	23.3545320352
NM_011221	Purb	chr11	-	8478	2754	31.5150057634
NM_011220	Pts	chr9	-	1036	188	17.6053620659
NM_011223	Pxn	chr5	+	3679	847	22.3357474133
NM_011228	Rab33a	chrX	+	973	0	0.0
NM_177771	Klhl18	chr9	-	4530	268	5.73962421547
NM_177772	Bpifc	chr10	-	2328	3	0.125021626866
NM_177773	4933408B17Rik	chr18	-	2362	1	0.0410739976495
NM_001080942	Bsph2	chr7	-	530	0	0.0
NM_001080943	Zdhhc22	chr12	-	792	0	0.0
NM_177776	Smtnl2	chr11	-	2624	5	0.184864295823
NM_001080941	Zfp429	chr13	-	2031	287	13.7094123893
NM_177778	Armc7	chr11	+	2249	1087	46.8907258875
NM_177779	Ccdc42	chr11	+	1353	0	0.0
NR_035475	Mir669m-2	chr2	+	98	0	0.0
NR_035474	Mir669m-1	chr2	+	94	0	0.0
NR_035472	Mir1949	chr18	+	70	0	0.0
NM_001080948	Larp4	chr15	+	6534	674	10.0075468886
NM_001080949	Ttc5	chr14	-	1841	289	15.2296850231
NM_198957	C430048L16Rik	chr4	+	3426	283	8.01393737093
NM_181266	Zfp120	chr2	-	4096	733	17.3616458824
NM_198959	Hcrtr1	chr4	-	2187	0	0.0
NM_198958	Nox3	chr17	-	1792	0	0.0
NM_026808	Fitm1	chr14	+	912	0	0.0
NM_001171739	Bag1	chr4	-	1349	999	71.8456380027
NM_026807	Krtap4-2	chr11	-	971	0	0.0
NM_026806	Klk5	chr7	+	1239	0	0.0
NM_026805	Svop	chr5	-	3186	0	0.0
NM_194257	Fam118b	chr9	-	1601	91	5.51438301235
NM_009578	Ikzf1	chr11	+	4902	8099	160.289457578
NM_009579	Slc30a1	chr1	+	5230	120	2.22600648065
NM_009574	Zic2	chr14	+	2967	0	0.0
NM_009575	Zic3	chrX	+	4035	0	0.0
NM_009576	Zic4	chr9	+	4088	0	0.0
NM_009577	Zik1	chr7	-	4191	41	0.949102381382
NM_009570	Zfy1	chrY	-	2785	0	0.0
NM_009571	Zfy2	chrY	-	2816	0	0.0
NM_009572	Zhx1	chr15	-	5086	891	16.9960584273
NM_009573	Zic1	chr9	-	3350	1	0.0289602335666
NM_001146010	Fchsd2	chr7	+	4339	492	11.0007506256
NM_001146013	Slc6a5	chr7	+	2549	0	0.0
NM_001146012	R3hcc1	chr14	-	1725	159	8.94241646913
NM_027865	Tmem25	chr9	-	2354	1	0.0412135864266
NM_027869	Pnpt1	chr11	+	2704	428	15.3562066893
NM_008199	H2-Bl	chr17	-	1164	59	4.9175173234
NM_008198	Cfb	chr17	-	2747	0	0.0
NM_008191	Guca2b	chr4	-	600	0	0.0
NM_008190	Guca2a	chr4	+	560	0	0.0
NM_008193	Guk1	chr11	-	1098	96	8.48234163481
NM_008192	Gucy2e	chr11	-	8331	2	0.0232905491413
NM_008194	Gyk	chrX	-	4340	69	1.54243271634
NM_008197	H1f0	chr15	+	2289	164	6.95096213259
NM_008196	Gzmk	chr13	-	792	3604	441.475358514
NR_026976	6720401G13Rik	chrX	-	4872	99	1.97140013595
NM_001243258	Gm4791	chr9	+	1021	19	1.80540535408
NM_145907	Porcn	chrX	-	1878	0	0.0
NM_145908	Porcn	chrX	-	1881	0	0.0
NM_025578	Mrps25	chr6	-	6065	125	1.99952148492
NM_025579	Taf12	chr4	+	1350	400	28.745713318
NM_001127191	Snx16	chr3	-	2534	47	1.79944308408
NR_028113	0610039K10Rik	chr2	+	951	1	0.102015544109
NR_028111	4930523C07Rik	chr1	+	1834	111	5.8717899955
NM_025572	2610528J11Rik	chr4	+	915	0	0.0
NM_025573	Srsf9	chr5	+	1162	202	16.8652237991
NM_025570	Mrpl20	chr4	+	665	100	14.5889898418
NM_025571	Pam16	chr16	-	552	37	6.50293650467
NM_025576	Ptpmt1	chr2	-	1321	53	3.89242200587
NM_025577	2810428I15Rik	chr8	-	657	90	13.2899701984
NM_025574	Pigy	chr6	-	5410	92	1.64982328747
NM_025575	Sys1	chr2	+	1608	163	9.83441264866
NM_008229	Hdac2	chr10	+	2004	594	28.7564714442
NM_008228	Hdac1	chr4	-	1971	1368	67.3358490051
NM_008227	Hcn3	chr3	-	3262	4	0.118966011586
NM_008226	Hcn2	chr10	+	3195	18	0.546573422243
NM_008225	Hcls1	chr16	+	2018	3481	167.351545938
NM_008224	Hcfc1	chrX	-	8093	3687	44.1987985773
NM_008223	Serpind1	chr16	+	2188	2	0.0886807883438
NM_008222	Hccs	chrX	-	2382	404	16.454567636
NM_008221	Hbb-y	chr7	-	619	0	0.0
NM_008220	Hbb-b1	chr7	-	626	0	0.0
NR_030154	Mir471	chrX	-	67	0	0.0
NR_030153	Mir470	chrX	-	75	0	0.0
NR_030151	Mir468	chr6	-	78	0	0.0
NR_030150	Mir466	chr2	+	73	0	0.0
NM_023684	Lime1	chr2	+	1959	1014	50.2169563055
NR_029649	Mir298	chr2	-	82	0	0.0
NR_029641	Mir291a	chr7	+	82	0	0.0
NR_029640	Mir290	chr7	+	83	0	0.0
NR_029643	Mir293	chr7	+	80	0	0.0
NR_029642	Mir292	chr7	+	82	0	0.0
NR_029645	Mir295	chr7	+	69	0	0.0
NR_029644	Mir294	chr7	+	84	0	0.0
NR_029647	Mir297-1	chr15	+	76	0	0.0
NR_029646	Mir296	chr2	-	79	0	0.0
NM_001142921	Tcf7l2	chr19	+	4018	3	0.0724366220369
NM_001142920	Tcf7l2	chr19	+	4026	3	0.0722926843876
NM_001142923	Tcf7l2	chr19	+	4003	3	0.0727080557942
NM_001142922	Tcf7l2	chr19	+	4127	3	0.0705234667663
NM_001142924	Tcf7l2	chr19	+	3454	2	0.0561764808617
NM_146763	Olfr1406	chr1	-	1063	0	0.0
NM_146762	Olfr1013	chr2	+	918	0	0.0
NM_146761	Olfr414	chr1	+	955	0	0.0
NM_146760	Olfr672	chr7	-	939	0	0.0
NM_146767	Olfr1104	chr2	-	933	0	0.0
NM_146766	Olfr1109	chr2	-	939	0	0.0
NM_146764	Olfr1408	chr1	-	933	0	0.0
NR_045913	Gm14873	chr17	-	945	0	0.0
NM_001130169	Zfp207	chr11	+	2362	2688	110.406905682
NR_045911	Gm13031	chr4	-	924	19	1.99493383822
NR_045910	1700031P21Rik	chr12	-	304	0	0.0
NR_045917	Gm15008	chrX	+	460	0	0.0
NR_045916	9530027J09Rik	chrX	-	1684	0	0.0
NR_045915	Gm11602	chr1	+	1581	13	0.797734454033
NR_045914	Gm11602	chr1	+	1728	15	0.842159569862
NR_045919	1700054M17Rik	chr2	+	445	0	0.0
NM_001130163	Oxr1	chr15	+	4158	932	21.7459454646
NM_001130164	Oxr1	chr15	+	2511	571	22.0615622373
NM_001130165	Oxr1	chr15	+	4253	937	21.3742593825
NM_001130166	Oxr1	chr15	+	4598	934	19.7071933029
NM_001111336	Hsd3b4	chr3	-	1690	0	0.0
NM_027321	Lrrc39	chr3	+	2880	0	0.0
NM_027320	Ifi35	chr11	+	1360	298	21.2580890952
NM_027323	Srrd	chr5	-	1111	65	5.67604937815
NM_027322	Prrg1	chrX	-	3900	8	0.199008784509
NM_001163421	Tatdn3	chr1	-	1254	27	2.08887809099
NM_027324	Sfxn1	chr13	+	2810	456	15.743648682
NM_027326	Mllt3	chr4	-	6112	1424	22.6033864866
NM_027328	Prpf31	chr7	+	3142	392	12.103939758
NM_001111331	Kcnip3	chr2	-	2928	19	0.629548793208
NM_021442	Mecom	chr3	-	1075	0	0.0
NM_021443	Ccl8	chr11	+	511	0	0.0
NM_021440	BC100451	chr11	-	1978	4	0.196191673303
NM_026493	Cspp1	chr1	+	4354	409	9.11342765762
NM_026494	Ppcs	chr4	-	1440	98	6.60253102772
NM_021447	Trim54	chr5	+	1532	0	0.0
NM_026496	Grhl2	chr15	+	4946	4	0.0784608026269
NM_021445	Cts6	chr13	-	1323	0	0.0
NM_026498	Mrps11	chr7	+	1043	61	5.67404000895
NM_026499	Srsf6	chr2	+	3546	1530	41.860033036
NM_021448	Elp2	chr18	+	2789	610	21.2191600191
NM_021449	Crbn	chr6	-	4037	1466	35.2307661801
NM_199143	Znrf2	chr6	+	2610	1071	39.8103348666
NM_199146	Trim30d	chr7	-	3757	856	22.1044359264
NM_199145	3110062M04Rik	chr6	-	3725	48	1.25014914296
NM_199149	Ppp1r37	chr7	-	2971	172	5.61658922285
NM_199148	BC051665	chr13	-	1348	0	0.0
NM_001005767	Parl	chr16	-	1322	173	12.6958421812
NM_025934	Riok2	chr17	+	3197	259	7.85966426464
NM_026146	Eps8l1	chr7	+	2522	99	3.80835109531
NM_026147	Rps20	chr4	-	502	1807	349.221764709
NM_026144	Dhdds	chr4	-	3110	251	7.82997183102
NM_026145	Kctd10	chr5	-	3095	754	23.6351062895
NM_026142	3632451O06Rik	chr14	-	2748	0	0.0
NM_026143	Far1	chr7	+	3972	1256	30.6780157993
NM_026140	Ears2	chr7	-	1846	16	0.840882188066
NM_026141	Ppil4	chr10	+	2896	1009	33.801772614
NM_173446	Fam155a	chr8	-	3142	0	0.0
NM_173447	Ephb1	chr9	-	4667	0	0.0
NM_173444	Nbeal1	chr1	+	12108	201	1.61053627949
NM_173445	Rccd1	chr7	-	2340	49	2.03154800853
NM_173442	Gcnt1	chr19	-	4606	422	8.88864137931
NM_173443	Vcpip1	chr1	-	5174	789	14.7944030444
NM_173440	Nrip1	chr16	-	4529	703	15.0591296227
NM_026149	Nudcd1	chr15	-	3447	153	4.30622794156
NM_001159711	Ly96	chr1	+	549	12	2.1205854087
NM_001159717	Sept2	chr1	+	3218	1249	37.6550532249
NM_201406	Pigs	chr11	+	2488	660	25.7359631896
NM_201407	Dennd4b	chr3	+	5399	494	8.87688285412
NM_201409	Dub1a	chr7	-	1407	0	0.0
NM_182745	1700028K03Rik	chr5	+	795	1	0.122033688614
NM_029673	Immt	chr6	+	2761	807	28.356589437
NM_029674	Got1l1	chr8	-	1356	0	0.0
NM_029679	Fam65b	chr13	+	5598	3217	55.75258827
NM_180678	Gars	chr6	+	2390	1024	41.5670231075
NM_001168371	Usp19	chr9	+	4712	696	14.3301529253
NM_001168372	Usp19	chr9	+	4709	696	14.3392823495
NM_001168373	Usp19	chr9	+	4706	696	14.3484234135
NM_001206851	Usp44	chr10	+	2533	0	0.0
NM_001199271	Slc19a1	chr10	+	2254	43	1.85080818335
NM_001199270	Aldoart1	chr4	-	2052	4	0.189116534987
NM_001199272	Gopc	chr10	-	4317	558	12.5400427626
NM_001199275	Tnip1	chr11	-	2832	766	26.2411212413
NM_001199274	Mat2b	chr11	-	2053	520	24.5731743171
NM_001199276	Tnip1	chr11	-	2666	740	26.9288893517
NM_028236	Ceacam18	chr7	+	1937	0	0.0
NM_028234	Rbm33	chr5	+	9501	1260	12.8661347105
NM_028235	Ttc30b	chr2	-	2613	16	0.594056073161
NM_028232	Sgol1	chr17	-	3609	365	9.81189404089
NM_028233	Lrpprc	chr17	-	4621	366	7.68408188185
NM_028230	Shmt2	chr10	-	2305	339	14.2684118221
NM_028231	Kcnmb2	chr3	+	2919	0	0.0
NM_028238	Rab38	chr7	+	1577	0	0.0
NM_172711	Guf1	chr5	+	3978	269	6.56046115599
NM_172710	Sel1l3	chr5	-	4512	0	0.0
NM_172713	Sdad1	chr5	-	5020	363	7.01535697782
NM_172712	Uba6	chr5	-	5088	623	11.879216876
NM_172715	Agpat9	chr5	+	2877	21	0.708151696702
NM_172714	Lin54	chr5	-	4458	411	8.94434669946
NM_172717	Chfr	chr5	+	3166	728	22.3083441637
NM_172716	Pcgf3	chr5	+	3731	251	6.52672538045
NM_172719	Gcn1l1	chr5	+	8546	741	8.41205661058
NM_172718	Sgsm1	chr5	-	5161	0	0.0
NM_203319	Dhx37	chr5	-	4141	228	5.34166297951
NM_001011534	Olfr988	chr2	-	930	0	0.0
NM_001242647	Fam187b	chr7	+	1456	2	0.133264811055
NM_001039000	Kif5a	chr10	-	6311	6	0.0922358888748
NM_001024728	C330021F23Rik	chr8	+	1621	2	0.119699916654
NM_001136259	Tom1	chr8	+	2358	92	3.78521797507
NM_001024726	Zfp607	chr7	+	3511	124	3.42639732941
NM_001024727	Gm16387	chr7	-	2966	0	0.0
NM_001024720	Hmcn1	chr1	-	18314	0	0.0
NM_001024721	BC094916	chr1	-	1294	1032	77.3735081039
NM_030108	Tmem33	chr5	+	5367	410	7.41138080934
NR_039583	Mir3473d	chr8	-	81	0	0.0
NR_039582	Mir5122	chr4	+	89	0	0.0
NR_039581	Mir5121	chr7	-	74	4	5.2441504026
NR_039587	Mir3572	chr7	+	86	1	1.12810212149
NR_039584	Mir5123	chr4	-	83	0	0.0
NR_039589	Mir5127	chr18	-	71	0	0.0
NR_039588	Mir5126	chr1	+	77	0	0.0
NM_001080944	Atp8b4	chr2	-	5529	1725	30.2683938729
NM_177774	Srsf12	chr4	+	2939	54	1.78254721068
NM_177775	Esyt3	chr9	-	4491	0	0.0
NM_001080940	Gm6484	chr9	+	865	0	0.0
NM_177777	D11Wsu47e	chr11	+	2196	89	3.93191877863
NR_035477	Mir1952	chr2	+	79	0	0.0
NR_035476	Mir1951	chr2	+	89	0	0.0
NM_133939	Naa38	chr6	+	750	245	31.692148933
NM_175154	Galk2	chr2	+	2520	266	10.2406603695
NM_175155	Sash1	chr10	-	7183	7	0.0945451033185
NM_175152	Thap3	chr4	-	1114	85	7.4025372604
NM_175153	2010321M09Rik	chr9	+	3103	375	11.7245547593
NM_175150	Txndc15	chr13	+	1527	143	9.08539612972
NM_175151	Tatdn1	chr15	-	1366	42	2.98294645887
NM_175158	Utp20	chr10	-	8831	339	3.7242315989
NR_038188	Cd1d2	chr3	+	1244	7	0.545914370689
NR_035471	Mir1948	chr18	+	85	0	0.0
NR_038184	C430049B03Rik	chrX	-	2993	0	0.0
NR_038185	C430049B03Rik	chrX	-	2707	0	0.0
NM_207110	Rnf216	chr5	-	4671	489	10.156541772
NR_038180	1700061F12Rik	chr2	+	883	0	0.0
NR_038181	1700125H03Rik	chr8	+	644	0	0.0
NR_038182	4930425K10Rik	chr5	-	741	0	0.0
NR_038183	4930423M02Rik	chr4	+	1205	0	0.0
NM_001110337	Gprc5c	chr11	+	3977	4	0.097577855115
NM_001110332	Eci2	chr13	-	1416	215	14.7306555271
NM_001110331	Eci2	chr13	-	1426	215	14.6273549974
NM_001110330	Fiz1	chr7	-	2529	140	5.37064038859
NM_001110338	Gprc5c	chr11	+	1810	0	0.0
NM_178713	Aldh8a1	chr10	+	2243	0	0.0
NM_178712	Gpr64	chrX	+	4717	0	0.0
NM_178711	Plscr4	chr9	+	3259	98	2.91735031602
NR_002700	Gm7334	chr16	-	1358	622	44.4362582347
NM_178717	Rxfp3	chr15	-	4252	0	0.0
NM_178716	Tnpo1	chr13	-	5391	1084	19.5077336624
NM_178715	Tmem30b	chr12	-	3282	5	0.147801313906
NM_178714	Lrfn5	chr12	+	3726	0	0.0
NM_178719	Smcr7l	chr15	+	5086	343	6.54281486034
NM_001112796	Bicd1	chr6	+	5217	48	0.892621345124
NM_001159369	Polq	chr16	+	7715	314	3.9485767581
NM_001159367	Per1	chr11	+	4645	395	8.25008160754
NM_001159366	Cep97	chr16	-	816	65	7.72805252344
NM_001159365	Cep97	chr16	-	987	67	6.58573903143
NM_001159364	Cep97	chr16	-	1105	67	5.8824655421
NM_001159361	Dip2b	chr15	+	8914	794	8.64161153958
NM_001112798	Slc8a1	chr17	-	18563	2	0.0104527051067
NM_001040106	Aak1	chr6	+	19345	4427	22.2017728559
NM_001161355	Timd2	chr11	-	3153	0	0.0
NM_033268	Actn2	chr13	-	2984	119	3.86896686036
NR_045279	LOC432958	chr15	-	632	0	0.0
NR_045276	8430429K09Rik	chr11	+	1838	54	2.85032984342
NR_045274	5430437J10Rik	chr15	+	1166	3	0.249614363074
NR_045275	8430429K09Rik	chr11	+	1679	51	2.94690643529
NR_045272	1110015O18Rik	chr3	+	1533	0	0.0
NR_045273	1700013G23Rik	chr11	-	529	0	0.0
NR_045270	1700101I11Rik	chr6	-	806	0	0.0
NR_045271	2400009B08Rik	chr8	-	354	0	0.0
NM_177173	A830018L16Rik	chr1	+	2780	0	0.0
NM_177171	Heatr5a	chr12	-	7761	207	2.58761422069
NM_177175	Tmem215	chr4	+	3218	0	0.0
NM_177178	Lmbrd2	chr15	+	3046	227	7.23007538271
NM_173876	Clcn3	chr8	-	5250	415	7.66894566018
NM_173874	Clcn3	chr8	-	5781	438	7.35051906457
NM_173873	Clcn3	chr8	-	5705	437	7.43143451881
NM_173870	Mgat4a	chr1	-	7054	421	5.79019923599
NR_045498	2310005E17Rik	chr13	-	1186	0	0.0
NR_045499	2210416O15Rik	chr11	+	1504	0	0.0
NR_045490	2310002D06Rik	chr12	+	508	0	0.0
NR_045491	2310016D03Rik	chr12	-	1547	0	0.0
NR_045496	2410003L11Rik	chr11	+	612	0	0.0
NR_045497	2810404M03Rik	chr8	+	1245	0	0.0
NR_045495	2310020H05Rik	chr13	-	718	0	0.0
NM_001164504	Rnf165	chr18	-	7300	193	2.56496424829
NM_001164503	Akap11	chr14	-	9416	730	7.52147952285
NM_019928	Klk4	chr7	+	1237	0	0.0
NM_019929	Sumo3	chr10	+	2493	653	25.411936999
NM_134173	Vmn1r24	chr6	-	891	0	0.0
NM_019923	Itpr2	chr6	-	8331	1503	17.5028476797
NM_134171	Vmn1r17	chr6	-	912	0	0.0
NM_134170	Vmn1r32	chr6	-	2442	0	0.0
NM_134177	Vmn1r30	chr6	-	909	0	0.0
NM_134176	Vmn1r4	chr6	+	894	0	0.0
NM_134175	Vmn1r6	chr6	+	912	0	0.0
NM_019925	Gpr132	chr12	-	2439	528	21.0024030884
NM_001083960	Spo11	chr2	+	1602	69	4.17862546125
NM_001083967	Tcf4	chr18	+	7135	47	0.639073409259
NM_133780	Tpr	chr1	+	7550	8487	109.057143396
NM_030717	Lactb	chr9	-	2031	207	9.88797339575
NM_153596	Tmem17	chr11	+	1370	0	0.0
NM_153597	Trpt1	chr19	+	1144	33	2.79856103216
NM_153594	Pcmtd2	chr2	+	3509	370	10.2297547751
NM_153595	BC030307	chr10	+	2359	15	0.616893487377
NM_153592	Erlin2	chr8	+	3945	228	5.60705358635
NM_153590	Klre1	chr6	+	913	334	35.4913530533
NM_153591	Nars2	chr7	+	3755	44	1.13681449473
NM_153598	Ugt2b34	chr5	-	3048	0	0.0
NM_153599	Cdk8	chr5	+	2586	345	12.9430742245
NM_172838	Slc16a12	chr19	-	3870	0	0.0
NM_172839	Ccnj	chr19	+	3817	56	1.423353371
NM_172834	Loxhd1	chr18	+	6595	1	0.0147106569292
NM_172835	Peli3	chr19	-	1937	0	0.0
NM_172836	9930021J03Rik	chr19	-	8026	764	9.23508868557
NM_172837	Lipk	chr19	+	2225	0	0.0
NM_172830	Slc4a9	chr18	+	2945	0	0.0
NM_172831	E230025N22Rik	chr18	-	2016	0	0.0
NM_172832	Pcyox1l	chr18	-	2017	46	2.21257907418
NM_172833	Malt1	chr18	+	5008	1347	26.0945698797
NM_153049	Mkl1	chr15	-	4093	1029	24.3904884288
NM_001195662	Rp1	chr1	-	3047	0	0.0
NM_001011827	Olfr963	chr9	+	936	0	0.0
NM_001199136	Macf1	chr4	-	23495	8286	34.2149844378
NM_001199137	Macf1	chr4	-	17414	7065	39.3604897207
NR_030427	Mir770	chr12	+	94	0	0.0
NM_023229	Fastk	chr5	-	1840	245	12.917995489
NR_030425	Mir665	chr12	+	94	0	0.0
NR_030424	Mir668	chr12	+	66	0	0.0
NR_030423	Mir671	chr5	+	98	0	0.0
NR_030422	Mir551b	chr3	+	98	0	0.0
NR_030421	Mir758	chr12	+	81	0	0.0
NR_030420	Mir592	chr6	-	96	0	0.0
NM_023220	2010106G01Rik	chr2	-	5612	1371	23.7009994185
NM_023223	Cdc20	chr4	-	1784	356	19.359851206
NM_023224	Cblc	chr7	-	1662	0	0.0
NR_030429	Mir802	chr16	+	97	0	0.0
NR_030428	Mir762	chr7	+	76	0	0.0
NM_001011826	Olfr967	chr9	+	933	0	0.0
NM_001011825	Olfr1105	chr2	-	939	0	0.0
NM_001081471	Mettl7a3	chr15	+	1446	1	0.067093210545
NM_001081470	Gtf2ird1	chr5	-	3210	12	0.362679560554
NM_001081473	Zxdb	chrX	+	5623	146	2.51902013826
NM_001081475	Nasp	chr4	-	2118	883	40.4465622765
NM_001081477	Brwd3	chrX	-	6434	375	5.65453736681
NM_001081476	Gm14725	chrX	+	828	0	0.0
NM_001011823	Olfr834	chr9	+	939	0	0.0
NM_177921	E230019M04Rik	chrX	+	1509	0	0.0
NM_177920	Serpina7	chrX	-	2358	0	0.0
NM_177923	H2-M10.2	chr17	-	990	0	0.0
NM_177922	Mapk15	chr15	+	1930	1	0.0502677629265
NR_027289	Gm16119	chr2	+	438	0	0.0
NM_009358	Ppp2r5d	chr17	-	2926	689	22.8450318205
NM_009359	Tex9	chr9	-	4317	226	5.07894205079
NM_009354	Tert	chr13	+	3426	22	0.62299159774
NM_009355	Prss39	chr1	+	1246	2	0.155725172469
NM_009356	Prss40	chr1	-	1300	0	0.0
NM_009357	Tex261	chr6	-	1454	319	21.2849749663
NM_009350	Adad1	chr3	+	1972	0	0.0
NM_009351	Tep1	chr14	-	8163	249	2.95935058552
NM_009352	Terf1	chr1	+	1633	517	30.7150499239
NM_009353	Terf2	chr8	-	2664	422	15.3682740965
NM_013692	Klf10	chr15	-	3045	717	22.8443458178
NM_013693	Tnf	chr17	-	1618	44	2.63828085767
NM_013690	Tek	chr4	+	4654	0	0.0
NM_013691	Thbs3	chr3	+	3183	1	0.03047966775
NM_013696	Trhr	chr15	+	3976	0	0.0
NM_013697	Ttr	chr18	+	1221	0	0.0
NM_013694	Tnp2	chr16	-	550	2	0.352788299811
NM_027562	Clec2g	chr6	+	2466	50	1.96708804639
NM_013698	Txk	chr5	-	2247	770	33.2456263841
NM_013699	Ubp1	chr9	+	3744	1123	29.099852214
NM_001163627	Fam151b	chr13	-	1383	20	1.40299034632
NM_001163626	Noxa1	chr2	-	1646	0	0.0
NM_001163625	Sult6b1	chr17	-	2060	0	0.0
NM_001163624	Prepl	chr17	-	3162	152	4.66367834665
NM_001163623	Prepl	chr17	-	3294	152	4.47679141837
NM_001163622	Prepl	chr17	-	3830	175	4.43288170455
NM_001163621	Apol6	chr15	+	2037	1	0.0476272864252
NM_001163628	Lyrm5	chr6	+	1623	85	5.08097751577
NM_001170694	Rcbtb2	chr14	+	3394	270	7.71789371273
NM_001170691	Elmod2	chr8	-	4704	241	4.97046015519
NR_033307	4930592I03Rik	chr18	-	987	0	0.0
NR_033306	Ndufs6	chr13	-	567	347	59.3735864365
NR_033305	AA388235	chr17	+	3867	48	1.20424245087
NR_033304	Lypd6	chr2	+	3660	0	0.0
NR_033303	Slc22a13b	chr9	-	1455	0	0.0
NM_001077421	Sbpl	chr17	-	876	0	0.0
NM_001033210	Pls1	chr9	-	3697	5	0.13121014667
NM_010160	Celf2	chr2	-	8863	4505	49.3129419981
NM_027569	Spag9	chr11	+	7349	1424	18.7987342776
NM_010162	Ext1	chr15	-	3462	53	1.48523670414
NM_010165	Eya2	chr2	+	2364	10	0.410392480745
NM_001163996	Zfp605	chr5	+	3158	144	4.42381781904
NM_010164	Eya1	chr1	-	4330	0	0.0
NM_001105667	Dtymk	chr1	-	1003	135	13.0580913564
NM_001033217	Prickle1	chr15	-	4085	7	0.16624662843
NM_001005569	Olfr366	chr2	+	930	0	0.0
NM_001005568	Olfr1281	chr2	+	918	0	0.0
NM_008409	Itm2a	chrX	-	1632	200	11.8893115745
NM_008408	Stt3a	chr9	-	2697	1415	50.9005365829
NM_008407	Itih3	chr14	-	2817	0	0.0
NM_008406	Itih1	chr14	-	3077	0	0.0
NM_008405	Itgb2l	chr16	-	2618	0	0.0
NM_008404	Itgb2	chr10	+	2862	11194	379.456975096
NM_008403	Itgb1bp1	chr12	-	1874	314	16.255746899
NM_008402	Itgav	chr2	+	7054	1798	24.7286893736
NM_008401	Itgam	chr7	+	4679	700	14.5141585197
NM_008400	Itgal	chr7	+	5219	13202	245.41398005
NM_010345	Grb10	chr11	-	5089	0	0.0
NM_010344	Gsr	chr8	+	2672	496	18.0091033287
NM_001178049	Mitf	chr6	+	4777	5	0.101545721633
NM_010346	Grb7	chr11	+	2397	56	2.26655812144
NM_010341	Nmur1	chr1	-	1218	3	0.238957592237
NM_010340	Gpr50	chrX	+	1801	0	0.0
NM_010343	Gpx5	chr13	-	1629	0	0.0
NM_010342	Npbwr1	chr1	-	3692	0	0.0
NM_010349	Grik2	chr10	-	4872	0	0.0
NM_010348	Grik1	chr16	-	3573	0	0.0
NR_029878	Mir377	chr12	+	68	0	0.0
NM_001244762	Gm6432	chr9	-	785	0	0.0
NM_001244763	Gm20579	chr17	+	1257	0	0.0
NR_029876	Mir375	chr1	-	64	0	0.0
NR_029877	Mir376a	chr12	+	68	0	0.0
NM_026308	Rpp21	chr17	-	500	87	16.880920146
NM_026309	Lsm3	chr6	+	631	379	58.2715698064
NM_026300	4930549C01Rik	chr4	+	670	0	0.0
NM_026301	Rnf125	chr18	+	1334	449	32.6540744522
NM_026302	Dctn4	chr18	+	3714	603	15.7515131438
NM_026303	Alkbh8	chr9	+	2269	132	5.64399086961
NM_026304	l7Rn6	chr7	-	1045	113	10.4908099681
NM_026305	Tceb2	chr17	-	508	440	84.0302840102
NM_026306	Trmt112	chr19	+	934	290	30.1229838436
NM_026307	Cuta	chr17	-	640	225	34.1074625794
NM_001146198	Nkx2-1	chr12	-	2263	65	2.7866066545
NM_001146199	Ptpn21	chr12	-	5562	80	1.3954229766
NM_001146196	Scin	chr12	-	2997	2	0.064742597563
NM_001037321	Fbxo40	chr16	-	2518	2	0.0770586040096
NM_001037326	Cstf3	chr2	+	778	88	10.9736206368
NM_001146222	Dpy30	chr17	-	790	359	44.0873732897
NM_001146223	Dpy30	chr17	-	704	359	49.4730467314
NM_001146224	Dpy30	chr17	-	710	359	49.0549646463
NM_183276	Nbeal2	chr9	-	8803	4222	46.5301437573
NM_009439	Psmd3	chr11	+	2147	569	25.7114807699
NM_009438	Rpl13a	chr7	-	1026	10519	994.658415762
NR_004051	Btnl5	chr17	-	2592	23	0.86087422697
NR_004052	Gm9079	chr10	-	1768	4	0.219494982914
NM_009431	Ctr9	chr7	+	4300	973	21.9528672842
