gene_name	symbol	chrom	strand	len	reads	RPKM
NM_023055	Slc9a3r2	chr17	-	2118	15	0.196929478455
NM_023054	Utp3	chr5	+	1601	1877	32.600057655
NM_001017959	Lamp2	chrX	-	1768	1221	19.2034310627
NR_037589	Rbm7	chr9	-	1915	1702	24.7136109102
NR_037588	B930003M22Rik	chr17	+	1223	5	0.113681285192
NR_033804	Art2a-ps	chr7	-	1257	385	8.51669077786
NM_001017955	Zscan18	chr7	-	3626	47	0.360425480093
NR_033802	2610002J02Rik	chr4	+	1519	768	14.0588200993
NR_033803	6030408B16Rik	chr15	+	1967	11	0.155501202815
NM_001163810	1700008P20Rik	chr7	-	886	0	0.0
NM_027773	Fam57a	chr11	+	930	92	2.7507448354
NM_027770	Col24a1	chr3	+	7137	0	0.0
NM_027771	Krtap7-1	chr16	-	621	0	0.0
NM_027777	Pex1	chr5	+	4304	530	3.42412045763
NM_001163816	Vav1	chr17	+	4051	5959	40.9031325624
NM_001256122	Limch1	chr5	+	5904	0	0.0
NM_001163818	Ppp1r10	chr17	+	4224	1653	10.8816404398
NM_001163819	Fance	chr17	+	2016	454	6.26196668178
NM_001048148	Zgpat	chr2	+	2065	1997	26.8907822705
NM_001048142	Bdnf	chr2	+	4009	0	0.0
NM_001048143	Mon1b	chr8	+	4844	1949	11.1880173731
NM_001048141	Bdnf	chr2	+	4001	0	0.0
NM_001048146	Azi2	chr9	+	2579	2671	28.7983743846
NM_001048147	Ghr	chr15	-	1070	0	0.0
NM_001048145	Syce1l	chr8	+	837	52	1.72752091112
NM_009259	Spn	chr7	-	3737	36570	272.111746595
NM_009258	Spink3	chr18	-	422	0	0.0
NM_009251	Serpina3g	chr12	+	2004	13131	182.198799701
NM_009250	Serpini1	chr3	+	3133	1002	8.89309136373
NM_009253	Serpina3m	chr12	+	1659	0	0.0
NM_009252	Serpina3n	chr12	+	2085	259	3.45413360704
NM_009255	Serpine2	chr1	-	2055	343	4.64117261739
NM_009254	Serpinb6a	chr13	-	1432	1876	36.4279929213
NM_009257	Serpinb5	chr1	+	2565	0	0.0
NM_009256	Serpinb9	chr13	+	3397	4355	35.6482356398
NM_013719	Eif2ak4	chr2	+	5213	826	4.40593159171
NM_013718	Trappc3	chr4	+	1256	1156	25.5925536351
NM_013717	B9d1	chr11	+	785	4	0.141688878257
NM_013716	G3bp1	chr11	+	2685	6772	70.1323007997
NM_013715	Cops5	chr1	-	1239	1593	35.7511401744
NM_013713	Krtap15	chr16	+	836	0	0.0
NM_013712	Itgb1bp2	chrX	+	1293	6	0.129032215118
NM_013711	Txnrd2	chr16	+	1905	315	4.59791566547
NM_013710	Fgd2	chr17	+	2622	3	0.0318151514392
NM_001033337	Ttc38	chr15	+	3751	1243	9.21445157313
NM_001033336	Abcc4	chr14	-	5729	1463	7.10085969096
NM_001033335	Serpina3f	chr12	+	2213	1854	23.2955915641
NM_001033334	Tmem90a	chr12	-	2499	0	0.0
NM_001033333	Gm239	chr10	-	3114	2	0.0178589867424
NM_001033332	Tmtc3	chr10	-	2788	38	0.378997420946
NM_001033331	Gas2l3	chr10	-	6745	559	2.30449240594
NM_001033330	Frmpd4	chrX	-	8609	0	0.0
NM_001033339	Mmp25	chr17	-	3373	13	0.107169804522
NM_001033338	Rimbp3	chr16	+	5848	11	0.0523034996471
NM_001177767	Rex2	chr4	+	3998	5	0.0347754406676
NM_001177760	Tnfaip8	chr18	+	2487	1464	16.3685692046
NM_183155	BC002230	chr12	-	3708	1118	8.38392733443
NM_183154	Zfyve1	chr12	-	3869	1092	7.84818688415
NM_183152	Plk5	chr10	+	2112	0	0.0
NM_183151	Mid1	chrX	+	3973	227	1.58873959608
NM_183150	BC003965	chr17	+	3023	605	5.56496778912
NM_183158	Cyp2ab1	chr16	-	2735	0	0.0
NM_007950	Ereg	chr5	+	4136	0	0.0
NM_007951	Erh	chr12	-	812	2415	82.7001949436
NM_007952	Pdia3	chr2	+	2642	16020	168.606815508
NM_007953	Esrra	chr19	-	2242	960	11.9064159962
NM_007954	Ces1c	chr8	-	1839	0	0.0
NM_007955	Ptprv	chr1	-	6080	448	2.04889575268
NM_007956	Esr1	chr10	-	4319	18	0.115887002186
NM_007957	Esx1	chrX	-	1600	3	0.052137079421
NM_007958	Smarcad1	chr6	+	5098	1207	6.58343976577
NM_007959	Etv2	chr7	-	1048	0	0.0
NR_045912	Gm14873	chr17	-	980	0	0.0
NR_033459	Zfp133-ps	chr2	+	1079	11	0.283476242758
NR_045918	1700046C09Rik	chr11	-	562	0	0.0
NM_021349	Tnfrsf13b	chr11	+	750	42	1.55716077204
NM_021345	Ptplad1	chr9	-	2733	3645	37.0854308066
NM_021344	Tesc	chr5	+	942	114	3.36511085859
NM_021347	Gsdma	chr11	+	2726	0	0.0
NM_001024950	Zfp563	chr17	+	6382	282	1.22867702051
NM_021340	Rgr	chr14	-	1659	0	0.0
NM_021343	Spata5	chr3	+	2907	1086	10.3879588581
NM_021342	Kcne4	chr1	+	2463	0	0.0
NM_145527	Madd	chr2	-	6078	6102	27.9162407482
NM_145521	Ppapdc3	chr2	+	1824	0	0.0
NM_001171680	Myt1	chr2	+	5495	2	0.0101206341612
NM_001135577	BC024659	chr13	+	4483	258	1.60028153654
NM_001035123	Setd6	chr8	+	1669	376	6.26436328733
NM_198647	Tbc1d22b	chr17	+	3491	2425	19.31556079
NM_198645	Ccdc58	chr16	+	1096	155	3.93248044294
NM_198644	Zfat	chr15	-	4414	158	0.995337084853
NM_181796	Gstp2	chr19	-	752	1262	46.6645349144
NM_198649	Ablim3	chr18	-	4534	0	0.0
NM_145210	Oas1e	chr5	-	1715	29	0.470196401386
NM_145211	Oas1a	chr5	-	1888	2360	34.7580529473
NM_145216	Rasl10a	chr11	+	1108	0	0.0
NM_145217	Diras1	chr10	-	2920	0	0.0
NR_040725	3110039I08Rik	chr9	+	728	0	0.0
NM_145215	Abhd11	chr5	+	1493	358	6.6675863122
NM_145218	Wbscr17	chr5	-	4196	2	0.0132537856806
NM_145219	Lgi3	chr14	+	3181	0	0.0
NM_001163425	Myeov2	chr1	-	438	904	57.3904655057
NM_001163427	1700040I03Rik	chr6	-	1082	282	7.24715041119
NM_001164306	Gm4846	chr1	-	1744	0	0.0
NM_001243769	Cdc42	chr4	-	1507	7930	146.320562639
NM_001243761	Ciita	chr16	+	5091	30	0.163856466458
NM_001243760	Ciita	chr16	+	5359	30	0.155662114338
NM_001163420	Fam172a	chr13	+	3705	2646	19.8585280645
NM_001104619	Vmn2r6	chr3	-	2484	0	0.0
NM_001104618	Vmn2r5	chr3	-	2484	1	0.0111942199508
NM_001104615	Vmn2r4	chr3	-	2484	0	0.0
NM_001104614	Vmn2r3	chr3	-	2670	0	0.0
NM_001080132	Tmpo	chr10	-	3206	6667	57.824563693
NM_001163422	Tatdn3	chr1	-	1125	116	2.86715316756
NM_026490	Mrpl19	chr6	-	4996	936	5.2095336363
NM_026492	Ssxb1	chrX	+	875	0	0.0
NM_021441	Taf1c	chr8	-	3255	802	6.85123403103
NM_021446	0610007P14Rik	chr12	-	1185	1050	24.6386198107
NM_026495	Nacc2	chr2	-	6370	84	0.366678360763
NM_026497	Nudt12	chr17	-	2280	12	0.14634969662
NM_001110148	Mgat1	chr11	+	3153	2506	22.1005215822
NM_012034	Tpsg1	chr17	+	1217	0	0.0
NM_001110145	Ssb	chr2	+	2061	6488	87.5343027742
NR_045601	Alg9	chr9	+	2707	416	4.27317326223
NR_045606	Tmem205	chr9	-	991	35	0.982064059056
NR_045608	Mtf2	chr5	+	4411	1642	10.3509812631
NM_029961	Abcb5	chr12	-	3876	0	0.0
NM_001159498	Ppm1b	chr17	+	1563	3819	67.9416528244
NM_029963	Mrps5	chr2	+	1434	606	11.7508396575
NM_029965	Rnf170	chr8	+	3915	1174	8.33838143758
NM_029964	6030468B19Rik	chr11	+	1078	0	0.0
NM_029967	Adamtsl1	chr4	+	7839	0	0.0
NM_001159492	Gpatch8	chr11	-	6829	3263	13.2863408132
NM_001159497	Ppm1b	chr17	+	1592	3809	66.5293586313
NM_001159496	Ppm1b	chr17	+	2753	4875	49.2395228821
NM_053136	Pcdhb11	chr18	+	3615	1	0.00769196192471
NM_022554	Pdlim5	chr3	-	2010	266	3.67985754586
NM_001199785	Zfp839	chr12	+	3497	90	0.71563620595
NR_003959	Aldoart2	chr12	+	1575	1	0.0176548840367
NR_003953	1700022A21Rik	chr5	+	1448	0	0.0
NM_205810	Mrgprb1	chr7	-	4185	2	0.0132886223932
NM_001198789	Gm5918	chr9	-	707	36	1.41588673958
NM_205819	Tlr11	chr14	+	3162	1	0.00879394128964
NM_001198787	Aatk	chr11	-	5178	1	0.00537011246772
NM_001198785	Aatk	chr11	-	5406	1	0.00514362603734
NM_177568	Plcb2	chr2	-	5145	836	4.51820909838
NM_145380	Eif3m	chr2	-	1229	4490	101.587409428
NM_001012434	Kctd14	chr7	+	2344	17	0.201667883995
NM_145381	Lactb2	chr1	-	1888	605	8.91043306488
NM_177561	Usp46	chr5	-	3225	298	2.56940149539
NR_040673	LOC622167	chr4	+	808	0	0.0
NM_001168469	Ube2m	chr7	-	1228	2474	56.0204710043
NM_145383	Rho	chr6	+	3236	0	0.0
NM_053132	Pcdhb7	chr18	+	3506	0	0.0
NM_199257	Tpte	chr8	+	2549	0	0.0
NR_040675	1700095B10Rik	chr5	+	1047	0	0.0
NM_199252	Unc93a	chr17	-	2643	1	0.0105207878766
NM_199251	Kcnk12	chr17	-	1952	3	0.0427353110008
NR_040674	Gm12505	chr4	-	757	16	0.587718728832
NM_203507	Rwdd4a	chr8	+	2952	1149	10.823035999
NR_040676	1700095B10Rik	chr5	+	950	0	0.0
NM_145388	Best2	chr8	-	2088	0	0.0
NM_182999	Rnf20	chr4	+	4159	4382	29.29738649
NM_173449	4921523A10Rik	chr17	-	2476	9	0.10107349807
NM_028707	Psd2	chr18	+	4605	15	0.0905747308073
NM_028705	Herc3	chr6	+	4729	3064	18.0162696943
NM_001198894	Gpr56	chr8	+	3605	16001	123.420494915
NM_028708	Jakmip3	chr7	+	5155	11	0.059334794556
NM_028709	Btbd11	chr10	+	5788	2053	9.86292780937
NM_026148	Lims1	chr10	+	4327	6002	38.5704337952
NM_173441	Iws1	chr18	+	9623	3620	10.4602848733
NM_001168288	Arhgap39	chr15	-	4587	720	4.36464759051
NM_001168289	Pdss2	chr10	+	1581	84	1.47738213666
NM_001042542	Akap4	chrX	+	2853	0	0.0
NM_001168281	Wwtr1	chr3	-	4671	4	0.0238119823231
NM_001166539	Hmga1	chr17	+	1761	3396	53.6233266594
NM_001166531	Sfmbt1	chr14	+	7743	1653	5.93620679549
NM_001166532	Sfmbt1	chr14	+	7837	1671	5.92887140232
NM_001166535	Hmga1	chr17	+	1717	3396	54.9974829629
NM_001166536	Hmga1	chr17	+	1677	3388	56.1766408517
NM_001166537	Hmga1	chr17	+	1971	3418	48.2204058747
NM_010604	Kcnj16	chr11	+	3622	5	0.0383854808916
NM_010605	Kcnj5	chr9	-	4496	0	0.0
NM_010606	Kcnj6	chr16	-	3086	0	0.0
NM_001097978	Gm11758	chr4	-	936	0	0.0
NM_010600	Kcnh1	chr1	+	7143	1	0.00389282407362
NM_010601	Kcnh3	chr15	+	3583	15	0.11640988986
NM_010602	Kcnj11	chr7	-	3115	0	0.0
NM_010603	Kcnj12	chr11	+	2463	0	0.0
NR_040442	AV051173	chr4	-	624	3	0.133684819028
NR_040443	Gm13003	chr4	-	2904	0	0.0
NR_040440	Alms1-ps2	chr6	+	1170	42	0.998179982076
NR_040441	Gm16023	chr4	-	2493	65	0.724997494288
NR_040446	C920021L13Rik	chr3	+	1726	9	0.144993036628
NM_010609	Kcnk7	chr19	+	1117	85	2.11597815615
NR_040444	Gm12709	chr4	-	1912	0	0.0
NR_040445	1700017G19Rik	chr3	-	2439	0	0.0
NM_001166282	Ccdc33	chr9	-	3113	0	0.0
NM_146873	Olfr911-ps1	chr9	+	940	0	0.0
NM_146872	Olfr908	chr9	+	932	0	0.0
NM_001190913	Kirrel3	chr9	+	3138	1	0.00886119896681
NM_001014995	Fam189b	chr3	+	3059	2448	22.2524259209
NM_001014996	Cenpj	chr14	-	4363	963	6.13742928962
NM_001014997	Gm156	chr6	-	682	100	4.07719096156
NM_146871	Olfr898	chr9	+	951	0	0.0
NM_001190914	Kirrel3	chr9	+	3802	1	0.00731363554914
NM_178278	Caps2	chr10	+	2760	1	0.0100747979557
NM_008767	Slc22a18	chr7	+	1504	0	0.0
NM_145514	Wdr26	chr1	-	7047	10288	40.5949594122
NM_178277	Hmgxb3	chr18	-	5198	1413	7.55877319193
NM_019768	Morf4l2	chrX	-	1935	1329	19.0980681621
NM_029671	1700034O15Rik	chr6	+	741	0	0.0
NM_011553	Tcp10a	chr17	+	2314	0	0.0
NM_011552	Tcof1	chr18	-	4521	5045	31.0293080503
NM_011551	Ubtf	chr11	-	4692	6343	37.5908490784
NM_011550	Mlx	chr11	+	1975	1920	27.0320857352
NM_019760	Serinc1	chr10	-	2877	3994	38.6023395124
NM_019761	Nxt1	chr2	+	966	685	19.7178188562
NM_019762	Pkp3	chr7	+	2839	2631	25.7691968452
NM_019763	Spen	chr4	-	12299	4249	9.60643739966
NM_019764	Amotl2	chr9	+	4191	2	0.0132695978801
NM_019765	Clip1	chr5	-	4531	2211	13.5687583432
NM_019766	Ptges3	chr10	+	1954	2989	42.5350338831
NM_019767	Arpc1a	chr5	+	1588	2290	40.0987109568
NM_177446	Abpz	chr7	-	503	0	0.0
NM_177445	Dars	chr1	-	2232	2976	37.0752564771
NM_177448	Mogat2	chr7	-	1772	0	0.0
NM_177449	Lrrc29	chr8	-	1923	112	1.6195119834
NM_019498	Olfm1	chr2	+	2727	57	0.581212766556
NM_019499	Mad2l1	chr6	+	1725	2026	32.6584650533
NM_019496	Ammecr1	chrX	-	3109	320	2.86203330798
NM_019497	Grk4	chr5	+	2408	71	0.819874338624
NM_019494	Cxcl11	chr5	-	1585	0	0.0
NM_019492	Rgs3	chr4	+	4704	9481	56.0444047608
NM_019493	Btg4	chr9	+	1311	0	0.0
NM_019490	Uso1	chr5	+	3898	3016	21.514681927
NM_019491	Rala	chr13	-	2662	850	8.87884147414
NM_001011863	Olfr406-ps	chr11	+	972	0	0.0
NM_001011862	Olfr699	chr7	-	951	0	0.0
NM_001011861	Olfr331	chr11	-	957	0	0.0
NR_045169	2010310C07Rik	chr6	+	845	0	0.0
NM_001011867	Olfr538	chr7	+	933	0	0.0
NM_001011866	Olfr309	chr7	-	927	0	0.0
NM_001011865	Olfr624	chr7	-	927	0	0.0
NM_001011864	Olfr917	chr9	-	930	0	0.0
NR_045162	A330048O09Rik	chr13	-	667	0	0.0
NR_045163	4933431G14Rik	chr6	-	1266	0	0.0
NR_045160	4933427I22Rik	chr4	-	393	0	0.0
NR_045161	A830009L08Rik	chr13	-	2807	0	0.0
NR_045166	B4galnt1	chr10	+	2293	19660	238.410229723
NR_045167	4930593A02Rik	chr3	+	938	0	0.0
NR_045164	Slc2a4rg-ps	chr2	+	2986	1550	14.4340206479
NR_045165	4933431G14Rik	chr6	-	1670	0	0.0
NM_033320	Glce	chr9	-	4625	142	0.853732932933
NM_033321	P2rx5	chr11	+	2288	0	0.0
NM_033322	Lztfl1	chr9	-	3421	310	2.51973023412
NM_033324	Dgcr8	chr16	-	4225	2173	14.3013962707
NM_033325	Loxl2	chr14	+	5180	207	1.1111840865
NM_009648	Akap1	chr11	-	3721	67	0.500680364949
NM_009649	Akap2	chr4	+	6651	62	0.259209055208
NM_009646	Aire	chr10	-	1929	0	0.0
NM_009647	Ak4	chr4	+	4894	0	0.0
NM_009644	Ahrr	chr13	-	4732	1	0.00587625578145
NM_009645	Aicda	chr6	+	2397	2	0.0232010365939
NM_009642	Agtrap	chr4	-	4029	816	5.63168452817
NM_009643	Ahnak	chr19	+	18099	99379	152.681166643
NM_009640	Angpt1	chr15	-	4076	0	0.0
NM_009641	Angpt4	chr2	+	1530	0	0.0
NM_001098842	Gm6812	chrX	-	527	0	0.0
NM_001098840	Gm13277	chr4	+	1462	5	0.0950972720856
NM_001098841	Gm13278	chr4	+	1462	2	0.0380389088343
NM_026883	1500011H22Rik	chr5	-	983	216	6.11006261373
NM_026880	Pink1	chr4	-	2366	2407	28.2882953319
NM_026887	Ap1s2	chrX	+	3184	1547	13.510228118
NM_026886	Srrm4	chr5	-	7475	0	0.0
NM_026885	Chmp2a	chr7	-	927	2358	70.7309504636
NM_026884	Fam57b	chr7	+	1894	0	0.0
NM_026888	Phkg2	chr7	+	1626	1687	28.8496114746
NM_174865	Klk15	chr7	+	765	0	0.0
NM_174866	Klk14	chr7	+	1270	1	0.0218948365022
NR_037622	Cep57	chr9	-	2789	2830	28.2152140096
NM_174868	Fam73a	chr3	-	5354	515	2.67469514649
NM_178375	Zswim3	chr2	+	2689	335	3.46417188169
NM_178374	Snupn	chr9	+	1338	242	5.02926685396
NM_178377	Commd10	chr18	+	1549	1005	18.0409777725
NM_178376	Rraga	chr4	+	1611	1202	20.7469545091
NM_178371	Slc9a8	chr2	+	4429	2218	13.9251951117
NM_178373	Cidec	chr6	-	1702	0	0.0
NM_178372	Prss34	chr17	+	1216	0	0.0
NM_206823	Olfr153	chr2	+	924	0	0.0
NM_206822	Olfr10	chr11	+	936	0	0.0
NM_178379	Cox10	chr11	-	2921	653	6.21622966781
NM_178378	Iqcg	chr16	-	4027	16	0.110480029234
NR_028268	Orc6	chr8	+	1541	734	13.2446000588
NR_028260	Afg3l1	chr8	+	4152	2343	15.6913522265
NR_028261	Rian	chr12	+	3579	7	0.0543853301215
NR_028262	Rmst	chr10	-	2687	0	0.0
NR_028263	B130006D01Rik	chr11	+	3188	15	0.130833323516
NR_028264	Dleu2	chr14	-	1694	191	3.13520099784
NR_028265	Mirg	chr12	+	1299	1	0.021406037227
NR_028266	BC037032	chr15	-	4622	8	0.0481288487371
NR_028267	Fcho1	chr8	-	3399	6173	50.4999025228
NM_025288	Stfa3	chr16	-	412	0	0.0
NM_025289	Tbrg1	chr9	-	1565	2762	49.0743730303
NM_025284	Tmsb10	chr6	-	565	20197	993.994188144
NM_025285	Stmn2	chr3	+	1904	17	0.248271806766
NM_025286	Slc31a2	chr4	+	1824	204	3.10993105318
NM_025287	Spop	chr11	+	2882	2794	26.9573906828
NM_025280	Kin	chr2	+	1379	764	15.4054546493
NM_025281	Lyar	chr5	+	1551	782	14.0197536582
NM_025282	Mef2c	chr13	+	6325	121	0.531949332063
NM_025283	Mob4	chr1	+	2826	1627	16.0088753419
NM_008110	Gdf9	chr11	+	1804	3	0.046241312125
NM_008113	Arhgdig	chr17	-	1032	6	0.161665362546
NM_008112	Gdi2	chr13	+	2681	13253	137.455718228
NM_008115	Gfra2	chr14	+	3462	15	0.120478519748
NM_008114	Gfi1b	chr2	-	1723	0	0.0
NM_008117	Gh	chr11	-	810	0	0.0
NM_008116	Ggt1	chr10	+	2022	510	7.01349436325
NM_008119	Gip	chr11	+	649	0	0.0
NM_008118	Gif	chr19	+	1532	0	0.0
NM_007554	Bmp4	chr14	-	1993	7	0.0976643735599
NM_007555	Bmp5	chr9	+	2528	0	0.0
NM_007556	Bmp6	chr13	+	2410	4	0.0461517715483
NM_007557	Bmp7	chr2	-	1966	18	0.254585942239
NM_007550	Blm	chr7	-	4869	989	5.6480943709
NM_007551	Cxcr5	chr9	-	2615	222	2.36062340476
NM_007552	Bmi1	chr2	+	3594	2273	17.5859887255
NM_007553	Bmp2	chr2	+	2515	0	0.0
NM_007558	Bmp8a	chr4	-	2363	5	0.0588371611465
NM_007559	Bmp8b	chr4	+	2940	3	0.0283739207733
NM_177388	Slc41a2	chr10	-	4386	31	0.19653436231
NM_001164190	Mtm1	chrX	+	3488	290	2.31188884283
NM_001164191	Mtm1	chrX	+	3379	290	2.38646590227
NM_177383	Gpr21	chr2	+	2297	1	0.0121055473913
NM_001164193	Mtm1	chrX	+	770	55	1.98617445413
NM_177384	Ttc16	chr2	-	2674	468	4.86664735358
NM_177386	Sfmbt2	chr2	+	7833	2	0.00709981931772
NM_001033962	Ube3a	chr7	+	4910	2502	14.1693928267
NM_001033960	Rabgap1	chr2	+	4238	690	4.52724049715
NM_001033966	Ak2	chr4	+	942	1245	36.7505527978
NM_146459	Olfr1215	chr2	-	943	0	0.0
NM_146458	Olfr1199	chr2	-	933	0	0.0
NM_146455	Olfr1241	chr2	-	945	0	0.0
NM_146454	Olfr1231	chr2	-	942	0	0.0
NM_146457	Olfr282	chr15	+	928	0	0.0
NM_146456	Olfr92	chr17	-	939	0	0.0
NM_146451	Olfr164	chr16	-	948	0	0.0
NM_146450	Olfr1314	chr2	-	939	0	0.0
NM_146453	Olfr693	chr7	-	952	0	0.0
NM_146452	Olfr694	chr7	-	948	0	0.0
NM_001037913	Ccdc107	chr4	+	814	346	11.8194460145
NM_029736	Slc10a7	chr8	+	3630	1066	8.16574863732
NM_001163136	Macc1	chr12	+	3816	0	0.0
NM_001163131	Elf3	chr1	-	2000	0	0.0
NR_026798	Zfp389	chr13	-	934	0	0.0
NM_001163138	Card6	chr15	-	4531	1001	6.14306969768
NM_001099920	Gm15093	chrX	+	2023	0	0.0
NR_035495	Mir1969	chr8	+	94	0	0.0
NM_008939	Prss12	chr3	+	2607	8	0.0853285534571
NM_008938	Prph2	chr17	+	2632	0	0.0
NM_008937	Prox1	chr1	-	4135	0	0.0
NM_008936	Prop1	chr11	-	1000	0	0.0
NM_008935	Prom1	chr5	-	3719	0	0.0
NM_008934	Proc	chr18	-	1581	0	0.0
NM_008933	Prm2	chr16	-	612	0	0.0
NM_008930	Prl7a1	chr13	-	956	0	0.0
NR_035494	Mir1968	chr8	-	68	0	0.0
NM_001137547	Usp51	chrX	+	2247	50	0.618745935867
NM_183287	2610318N02Rik	chr16	-	1266	374	8.21454142325
NM_026418	Rgs10	chr7	-	875	170	5.40239451524
NM_026419	Cela3b	chr4	-	897	0	0.0
NM_026410	Cdca5	chr19	+	1906	789	11.5106416686
NM_026411	1700021F05Rik	chr10	-	898	158	4.8924475418
NM_026412	D2Ertd750e	chr2	+	3118	1128	10.0595468184
NM_026414	Asprv1	chr6	+	1531	22	0.399570040413
NM_026415	2310002J15Rik	chr2	-	781	0	0.0
NM_026416	S100a16	chr3	+	1061	0	0.0
NM_026417	Yipf4	chr17	+	2133	1277	16.6473637557
NM_001083902	Slc12a8	chr16	+	3050	36	0.328207188486
NM_001081354	Mamld1	chrX	+	3457	0	0.0
NM_001198811	Frem1	chr4	-	9524	0	0.0
NR_035493	Mir1967	chr8	+	82	1	0.339102955583
NM_011158	Prkar2b	chr12	-	3358	95	0.786662306133
NR_035492	Mir1966	chr8	+	108	3	0.772401176607
NM_145533	Smox	chr2	+	2172	124	1.58747645137
NM_145532	Mall	chr2	-	1967	0	0.0
NM_145531	Spg11	chr2	-	7665	1925	6.98335310357
NM_145530	Rhov	chr2	-	1657	3	0.0503435890607
NM_145537	Edem2	chr2	-	2294	1387	16.8123520272
NM_145536	BC020535	chr2	+	2158	0	0.0
NM_145535	Sdcbp2	chr2	+	1383	2070	41.6191870432
NM_145534	Btbd3	chr2	+	4940	1	0.00562883448539
NM_028540	1700057K13Rik	chr1	-	898	0	0.0
NM_145539	Tm4sf4	chr3	+	1398	0	0.0
NM_028543	Zfp763	chr17	-	3385	314	2.5793863812
NM_028544	Rasip1	chr7	+	3152	1	0.00882184084957
NM_028545	1700055N04Rik	chr19	+	1999	0	0.0
NM_028546	1700066M21Rik	chr1	+	3007	481	4.44792110879
NM_028547	Kif2b	chr11	-	2270	0	0.0
NM_054068	Vsx1	chr2	-	3566	0	0.0
NM_054064	Psg29	chr7	+	5441	51	0.260637485802
NM_054066	Plcz1	chr6	-	2182	0	0.0
NM_054060	Psg25	chr7	-	3067	0	0.0
NR_004448	4930448K20Rik	chr4	-	1433	0	0.0
NM_054063	Psg28	chr7	-	1963	5	0.0708263941871
NM_001081357	Map4k3	chr17	-	4231	204	1.34070296407
NM_180588	Reep4	chr14	+	1670	1348	22.4449606577
NM_001002897	Atg9b	chr5	-	3902	17	0.121145443384
NM_001002894	Nlrp14	chr7	+	3282	0	0.0
NM_001002895	AI413582	chr17	-	637	893	38.9814019239
NM_146227	Prss50	chr9	+	1455	10	0.19110956947
NM_175228	4930578C19Rik	chrX	-	1799	0	0.0
NM_175229	Srrm2	chr17	+	8600	30404	98.3054736567
NM_175223	Dnali1	chr4	-	2086	0	0.0
NM_175224	Metap1	chr3	-	2549	1269	13.8432229706
NM_175225	Tasp1	chr2	-	2480	242	2.71337058492
NM_175226	Rnf139	chr15	+	4348	2283	14.6003008056
NR_040688	1700025M24Rik	chr5	-	655	0	0.0
NR_040689	1700025M24Rik	chr5	-	575	0	0.0
NM_145399	Scgn	chr13	-	1411	0	0.0
NM_145398	Casd1	chr6	+	3760	1208	8.9335591405
NR_040684	4933426D04Rik	chr5	+	990	0	0.0
NR_040685	4933438B17Rik	chr5	+	1163	0	0.0
NR_040686	8430423G03Rik	chr5	+	639	0	0.0
NR_040687	1700025M24Rik	chr5	-	747	0	0.0
NR_040680	LOC100503496	chr11	+	1776	12	0.187881367283
NR_040681	1700027F09Rik	chr5	-	766	11	0.39930922446
NM_145391	Tapbpl	chr6	-	2073	5264	70.609316243
NR_040683	4933402J10Rik	chr5	-	951	0	0.0
NM_146843	Olfr1097	chr2	-	1223	0	0.0
NM_146840	Olfr545	chr7	-	951	0	0.0
NM_146841	Olfr617	chr7	+	957	0	0.0
NM_146846	Olfr1087	chr2	-	942	0	0.0
NM_146847	Olfr1090	chr2	-	942	0	0.0
NM_146844	Olfr1107	chr2	-	1108	0	0.0
NM_013745	Nufip1	chr14	+	3974	588	4.11428991102
NM_146848	Olfr1161	chr2	+	1012	0	0.0
NM_146849	Olfr1157	chr2	-	1112	0	0.0
NR_029437	4933406I18Rik	chr7	-	904	17	0.522908761154
NM_009208	Slc4a3	chr1	+	4441	3	0.0187839061188
NM_013743	Pdk4	chr6	-	3453	46	0.370430451335
NR_038100	Olfr230-ps1	chr1	-	956	0	0.0
NR_038101	Gm14327	chr2	+	1101	0	0.0
NM_001204931	Reep6	chr10	+	1935	0	0.0
NM_001202446	Mapk8ip1	chr2	-	3151	306	2.70034000682
NM_001202445	Mapk8ip1	chr2	-	3226	306	2.63756086841
NM_001145937	Odz3	chr8	-	10930	0	0.0
NM_001145936	Zfp691	chr4	-	1583	145	2.54702093613
NM_001145935	Zfp691	chr4	-	1719	161	2.60432648029
NM_001145931	Yeats2	chr16	+	2347	202	2.393225972
NM_001145930	Yeats2	chr16	+	6116	1170	5.31941425093
NM_001113736	Gm13040	chr4	+	2104	0	0.0
NM_001113734	Mageb16	chrX	-	1725	0	0.0
NM_001113735	Gm13057	chr4	+	2104	0	0.0
NM_001136085	Uba1	chrX	+	3539	14455	113.57505631
NM_001136084	Tph1	chr7	-	1732	0	0.0
NM_001136087	Slc6a18	chr13	-	4200	58	0.383993727799
NM_001136086	Dpysl3	chr18	-	1986	11	0.154013527662
NM_001136081	Ssrp1	chr2	+	2721	8079	82.5609142995
NM_001136080	Sgca	chr11	-	1465	0	0.0
NM_001136083	Tnnt2	chr1	+	1117	0	0.0
NM_001136082	Timeless	chr10	+	4456	1268	7.91260523109
NM_001136089	Anxa10	chr8	-	1264	0	0.0
NM_001136088	Sh3bp2	chr5	+	2936	1248	11.8196321739
NM_146865	Olfr992	chr2	-	930	0	0.0
NM_001130444	Hras1	chr7	-	2272	791	9.68085207089
NR_045412	C030018K13Rik	chr5	+	739	1	0.0376271209172
NR_045413	C030018K13Rik	chr5	+	616	3	0.135420985509
NR_045411	C030018K13Rik	chr5	+	872	1	0.03188812197
NR_045416	4930513D17Rik	chr5	-	1202	0	0.0
